,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
3946,0.556,0.878,5,-4.376,0,0.347,0.426,0.0,0.301,0.713,87.482,6
3947,0.74,0.754,5,-7.279,1,0.0534,0.389,0.0118,0.08,0.852,92.002,8
3948,0.853,0.808,0,-6.494,1,0.0575,0.331,5.44e-06,0.0643,0.729,96.02,2
3949,0.699,0.92,6,-4.847,1,0.0542,0.164,2.33e-06,0.254,0.96,96.003,8
3950,0.771,0.769,9,-7.85,0,0.105,0.266,5.42e-05,0.0804,0.598,88.001,7
3951,0.77,0.864,7,-3.875,1,0.0706,0.143,0.0,0.291,0.823,97.963,8
3952,0.812,0.77,8,-4.155,1,0.14,0.0862,0.0,0.0592,0.735,110.034,8
3953,0.821,0.871,11,-2.72,0,0.0777,0.0293,0.00216,0.127,0.458,119.984,7
3954,0.788,0.757,4,-7.389,0,0.0552,0.0571,0.000435,0.16,0.634,96.022,7
3955,0.828,0.944,7,-4.083,0,0.0642,0.237,0.0,0.0588,0.786,109.911,7
3956,0.866,0.756,11,-7.738,0,0.0832,0.0032,4.96e-06,0.0962,0.727,99.011,7
3957,0.887,0.701,4,-5.892,0,0.0872,0.106,0.00948,0.0466,0.965,110.002,7
3958,0.738,0.875,1,-3.365,1,0.109,0.236,1.39e-05,0.13,0.91,90.036,2
3959,0.806,0.804,6,-4.84,0,0.146,0.0615,0.0,0.115,0.766,88.018,7
3960,0.633,0.749,1,-4.962,0,0.0961,0.18,0.0,0.0783,0.816,179.872,7
3961,0.731,0.786,0,-4.898,1,0.254,0.114,0.0,0.437,0.78,89.092,6
3962,0.685,0.947,9,-3.938,1,0.0501,0.148,0.0,0.0742,0.962,81.004,8
3963,0.746,0.993,2,-2.134,0,0.0499,0.0866,0.0548,0.0689,0.972,122.046,7
3964,0.783,0.813,1,-5.092,1,0.059,0.144,0.0,0.0932,0.854,93.996,2
3965,0.822,0.727,9,-6.318,0,0.0595,0.0555,0.0,0.0652,0.937,81.99,7
3966,0.686,0.722,2,-5.4,1,0.256,0.108,0.0,0.494,0.515,94.006,6
3967,0.816,0.935,5,-2.235,0,0.0934,0.137,0.0,0.274,0.661,91.004,7
3968,0.718,0.758,9,-6.886,0,0.271,0.534,0.0,0.323,0.676,175.839,6
3969,0.869,0.691,7,-6.872,1,0.192,0.12,0.0,0.102,0.875,95.019,6
3970,0.676,0.917,11,-6.082,0,0.0369,0.0575,0.0076,0.112,0.72,97.011,7
3971,0.738,0.662,10,-7.842,1,0.0491,0.175,0.0,0.118,0.735,120.06,8
3972,0.763,0.616,4,-12.101,0,0.0552,0.0136,0.000411,0.116,0.471,94.015,7
3973,0.794,0.882,1,-5.589,1,0.0361,0.114,7.98e-05,0.062,0.642,117.009,2
3974,0.617,0.989,9,-1.727,0,0.0494,0.178,0.0,0.238,0.893,95.028,7
3975,0.831,0.818,2,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023,2
3976,0.783,0.824,0,-4.973,1,0.123,0.214,0.0,0.102,0.726,93.998,2
3977,0.809,0.647,10,-7.253,0,0.0521,0.0672,5.15e-05,0.132,0.806,94.974,7
3978,0.746,0.746,5,-5.046,0,0.102,0.152,0.0,0.274,0.733,175.965,7
3979,0.734,0.933,11,-4.639,0,0.0578,0.0375,0.0,0.302,0.935,120.987,7
3980,0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,8
3981,0.789,0.736,9,-5.738,0,0.0691,0.0485,0.0,0.045,0.926,82.011,7
3982,0.803,0.745,1,-4.685,1,0.0689,0.159,0.0,0.243,0.792,93.25,2
3983,0.873,0.593,9,-7.338,1,0.115,0.0827,0.0,0.0755,0.95,96.015,8
3984,0.73,0.701,5,-5.885,0,0.106,0.132,0.0,0.151,0.785,175.95,7
3985,0.887,0.87,2,-5.267,1,0.119,0.0145,0.0,0.015,0.838,126.048,2
3986,0.828,0.666,9,-7.454,1,0.152,0.457,0.0,0.0834,0.44,91.961,8
3987,0.798,0.707,7,-8.403,0,0.0533,0.27,1.15e-05,0.152,0.808,94.002,7
3988,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0177,0.0835,0.771,91.993,8
3989,0.711,0.841,0,-3.803,0,0.0322,0.265,0.0,0.268,0.658,104.033,7
3990,0.746,0.818,8,-4.843,0,0.0378,0.0435,2.99e-05,0.311,0.89,119.975,7
3991,0.672,0.911,9,-5.111,1,0.129,0.28,0.0,0.205,0.717,120.042,8
3992,0.719,0.832,4,-4.217,0,0.0459,0.0293,0.0,0.305,0.969,130.003,7
3993,0.851,0.634,1,-8.424,1,0.191,0.00828,0.000258,0.0687,0.773,125.999,2
3994,0.669,0.858,0,-3.025,0,0.0572,0.0113,0.0,0.317,0.621,120.027,7
3995,0.924,0.674,9,-8.072,1,0.296,0.0068,0.0,0.169,0.863,128.005,6
3996,0.799,0.891,5,-7.823,1,0.218,0.191,0.0,0.348,0.772,128.001,6
3997,0.464,0.842,10,-3.64,1,0.269,0.0597,0.0,0.037,0.957,89.759,6
3998,0.918,0.434,1,-10.715,1,0.224,0.524,0.00011,0.0634,0.934,126.981,6
3999,0.817,0.733,2,-6.009,1,0.145,0.0152,4.31e-05,0.107,0.833,127.056,2
4000,0.781,0.842,10,-5.334,0,0.0403,0.102,0.0,0.0657,0.71,120.054,7
4001,0.762,0.9,2,-4.731,0,0.0703,0.0717,0.0,0.183,0.756,100.04,7
4002,0.757,0.836,10,-4.435,1,0.0749,0.171,0.0,0.573,0.87,93.969,5
4003,0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,8
4004,0.746,0.993,2,-2.134,0,0.0499,0.0866,0.0548,0.0689,0.972,122.046,7
4005,0.842,0.893,9,-4.277,1,0.0462,0.104,0.0,0.289,0.713,121.035,8
4006,0.685,0.944,5,-2.793,1,0.145,0.0856,0.0,0.0927,0.757,124.987,8
4007,0.791,0.847,1,-3.657,1,0.0492,0.108,0.0,0.0898,0.902,163.974,2
4008,0.43,0.886,0,-5.811,1,0.0828,0.0449,0.0,0.0879,0.808,187.38,4
4009,0.729,0.894,5,-3.494,1,0.0397,0.00205,0.021,0.128,0.832,124.992,8
4010,0.756,0.957,1,-3.615,0,0.113,0.0918,0.0,0.212,0.458,92.006,7
4011,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991,5
4012,0.677,0.946,6,-2.887,1,0.0553,0.185,3.56e-06,0.274,0.948,96.011,8
4013,0.731,0.91,7,-4.634,1,0.0664,0.252,0.0,0.104,0.879,120.025,8
4014,0.709,0.801,0,-4.688,1,0.0533,0.0252,0.0,0.159,0.829,128.007,2
4015,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,7
4016,0.406,0.608,4,-13.139,1,0.0589,0.713,0.00156,0.26,0.156,134.139,1
4017,0.674,0.739,8,-10.17,1,0.0282,0.127,0.0,0.0558,0.547,104.005,8
4018,0.575,0.384,7,-10.948,1,0.0297,0.229,5.4e-06,0.274,0.55,185.32,4
4019,0.581,0.424,10,-11.357,1,0.0314,0.337,3.67e-06,0.0399,0.523,76.709,1
4020,0.683,0.45,10,-11.049,1,0.0319,0.628,0.0,0.0811,0.31,120.027,1
4021,0.4,0.559,6,-7.872,1,0.0331,0.316,2.7e-05,0.382,0.577,137.552,4
4022,0.61,0.599,7,-10.253,1,0.0322,0.0678,3.72e-05,0.101,0.387,105.848,8
4023,0.634,0.21,6,-10.374,1,0.029,0.5,2.18e-06,0.117,0.232,91.927,1
4024,0.471,0.56,4,-8.533,1,0.0285,0.0102,0.0,0.128,0.0723,83.025,1
4025,0.732,0.385,8,-12.17,1,0.0384,0.424,0.0,0.109,0.364,125.943,1
4026,0.531,0.393,7,-10.357,1,0.0301,0.294,0.0,0.358,0.393,136.477,4
4027,0.62,0.365,2,-11.03,1,0.0285,0.327,3.38e-06,0.0682,0.237,139.217,1
4028,0.669,0.514,1,-9.265,1,0.0284,0.0788,0.0,0.304,0.31,128.022,2
4029,0.558,0.451,10,-10.351,0,0.0243,0.26,0.0,0.597,0.215,95.179,5
4030,0.624,0.439,8,-9.535,1,0.0273,0.375,0.0,0.0618,0.247,128.156,1
4031,0.289,0.286,5,-13.867,1,0.0339,0.737,4.82e-06,0.15,0.203,107.855,1
4032,0.655,0.731,7,-6.871,1,0.0295,0.0677,0.0,0.248,0.636,128.095,8
4033,0.312,0.486,4,-10.675,1,0.0309,0.522,0.0835,0.161,0.283,80.648,1
4034,0.524,0.444,7,-11.798,1,0.0234,0.117,1.51e-06,0.126,0.397,86.991,1
4035,0.459,0.584,0,-8.156,1,0.0323,0.227,0.0,0.101,0.24,151.495,4
4036,0.719,0.829,10,-9.128,0,0.119,0.0117,1.68e-06,0.144,0.706,93.922,7
4037,0.654,0.21,5,-15.282,0,0.0458,0.851,0.00012,0.172,0.305,127.886,1
4038,0.718,0.879,5,-7.468,1,0.0372,0.0209,0.077,0.103,0.927,98.652,8
4039,0.489,0.166,8,-14.443,1,0.0277,0.887,0.000307,0.147,0.182,75.702,1
4040,0.581,0.581,9,-8.303,1,0.0274,0.583,0.0,0.433,0.57,143.154,4
4041,0.291,0.279,3,-10.098,1,0.0296,0.944,0.000582,0.606,0.166,113.845,1
4042,0.39,0.309,0,-10.917,1,0.0279,0.541,4.23e-06,0.568,0.271,98.787,1
4043,0.529,0.707,1,-7.876,0,0.0354,0.389,2.11e-05,0.117,0.526,83.61,7
4044,0.52,0.664,11,-9.216,1,0.0332,0.383,1.41e-06,0.162,0.383,94.983,8
4045,0.533,0.368,3,-10.219,1,0.0261,0.675,0.0,0.137,0.206,96.056,1
4046,0.353,0.653,10,-8.45,1,0.0381,0.454,0.0171,0.284,0.588,169.886,4
4047,0.602,0.79,11,-7.392,1,0.0385,0.348,0.0,0.367,0.87,109.026,8
4048,0.747,0.501,1,-10.265,1,0.0263,0.202,0.00791,0.101,0.397,111.341,2
4049,0.461,0.517,2,-5.466,1,0.0268,0.448,0.0,0.139,0.248,135.721,4
4050,0.549,0.582,3,-5.716,1,0.0341,0.334,0.0,0.0808,0.513,133.654,4
4051,0.582,0.488,6,-12.261,1,0.0261,0.294,7.3e-06,0.309,0.569,100.944,8
4052,0.656,0.974,10,-4.973,0,0.161,0.114,0.0,0.196,0.575,106.128,7
4053,0.742,0.542,1,-9.147,1,0.0235,0.241,4.1e-06,0.0836,0.644,113.552,2
4054,0.75,0.683,1,-8.958,0,0.0472,0.185,6.12e-05,0.0782,0.903,118.742,7
4055,0.672,0.548,6,-10.831,1,0.0306,0.641,0.0129,0.102,0.337,119.89,1
4056,0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.98,125.941,8
4057,0.658,0.338,1,-14.635,1,0.0255,0.402,4.14e-05,0.13,0.619,90.212,1
4058,0.571,0.377,5,-10.264,0,0.0301,0.801,7.79e-06,0.133,0.309,96.926,1
4059,0.43,0.349,3,-8.997,1,0.029,0.882,4.21e-05,0.152,0.153,116.493,1
4060,0.533,0.751,5,-5.526,1,0.0347,0.463,0.0,0.106,0.573,137.968,4
4061,0.674,0.642,10,-10.017,1,0.0247,0.0448,1.48e-06,0.151,0.366,100.177,8
4062,0.679,0.742,5,-9.572,1,0.0283,0.0066,0.0,0.0905,0.717,144.172,8
4063,0.683,0.584,6,-10.276,1,0.0221,0.00166,1.72e-06,0.0486,0.554,96.01,8
4064,0.745,0.562,0,-8.795,1,0.029,0.469,0.113,0.0567,0.356,97.452,2
4065,0.427,0.476,6,-12.682,1,0.0411,0.558,0.000385,0.587,0.373,131.837,5
4066,0.61,0.41,11,-9.215,0,0.0317,0.442,0.0,0.113,0.116,109.962,1
4067,0.689,0.677,0,-6.36,1,0.0326,0.0697,0.0,0.0877,0.259,153.922,2
4068,0.743,0.359,2,-9.435,1,0.0449,0.563,0.0,0.146,0.57,127.909,2
4069,0.623,0.669,0,-9.985,1,0.0412,0.211,3.2e-06,0.111,0.492,94.028,2
4070,0.723,0.733,1,-5.493,1,0.0391,0.119,4.72e-05,0.0934,0.726,104.811,2
4071,0.871,0.572,9,-5.588,1,0.0803,0.199,2.14e-05,0.13,0.885,112.226,8
4072,0.723,0.712,1,-5.848,1,0.0409,0.19,4.83e-06,0.11,0.654,104.811,2
4073,0.609,0.575,7,-7.498,1,0.0265,0.0191,0.000697,0.0861,0.543,150.779,4
4074,0.566,0.638,9,-8.634,1,0.03,0.561,0.00371,0.231,0.814,120.633,8
4075,0.498,0.298,5,-17.594,1,0.034,0.42,3.26e-05,0.0917,0.206,132.264,1
4076,0.286,0.378,10,-8.752,1,0.0382,0.803,0.000518,0.107,0.113,69.316,1
4077,0.512,0.452,2,-9.167,1,0.0268,0.135,0.0,0.17,0.226,128.306,4
4078,0.748,0.638,0,-8.961,1,0.064,0.303,0.0,0.0867,0.764,124.008,2
4079,0.598,0.427,8,-11.61,1,0.0304,0.554,2.44e-06,0.0787,0.37,75.511,1
4080,0.742,0.649,8,-8.289,1,0.0578,0.626,3.73e-05,0.055,0.667,121.286,8
4081,0.538,0.364,1,-8.419,1,0.0245,0.794,2.39e-05,0.129,0.186,95.198,1
4082,0.896,0.651,11,-6.725,0,0.0484,0.0484,0.000528,0.247,0.881,125.361,7
4083,0.392,0.3,1,-10.34,1,0.0338,0.504,2.01e-06,0.0873,0.206,68.378,1
4084,0.795,0.395,1,-13.336,1,0.0356,0.297,0.000206,0.0536,0.613,111.819,2
4085,0.549,0.25,9,-14.203,0,0.0326,0.53,0.0,0.154,0.0635,62.185,1
4086,0.762,0.766,5,-8.49,0,0.0552,0.0696,1.93e-06,0.0759,0.602,101.829,7
4087,0.529,0.5,6,-9.192,1,0.0282,0.24,2.58e-06,0.0404,0.244,128.392,4
4088,0.495,0.638,5,-7.089,1,0.0291,0.14,1.42e-05,0.117,0.174,106.079,8
4089,0.519,0.885,0,-1.904,1,0.0812,0.0724,0.0,0.0732,0.76,81.391,2
4090,0.851,0.406,1,-11.631,1,0.0662,0.219,6.79e-06,0.0853,0.793,97.84,2
4091,0.689,0.473,1,-8.272,1,0.0406,0.598,0.0,0.0667,0.372,128.085,1
4092,0.286,0.31,2,-12.368,0,0.0275,0.807,0.000128,0.0988,0.153,86.966,1
4093,0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.0469,0.914,125.96,8
4094,0.303,0.555,0,-9.259,0,0.0482,0.388,1.16e-06,0.468,0.447,67.322,1
4095,0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966,8
4096,0.735,0.693,1,-5.644,0,0.0294,0.0296,0.0,0.0836,0.626,115.04,7
4097,0.474,0.731,7,-7.092,1,0.0374,0.0216,4.3e-05,0.114,0.555,144.727,4
4098,0.578,0.426,2,-9.171,1,0.0289,0.117,0.0,0.0772,0.275,128.319,2
4099,0.642,0.398,3,-9.92,1,0.0247,0.0331,0.0,0.0637,0.494,149.671,4
4100,0.567,0.49,2,-7.93,1,0.0239,0.108,0.0,0.0799,0.207,142.483,4
4101,0.38,0.361,11,-10.326,1,0.0317,0.678,0.0,0.0739,0.321,83.785,1
4102,0.46,0.443,5,-10.272,1,0.0257,0.478,1.82e-06,0.165,0.483,164.122,4
4103,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,7
4104,0.47,0.229,8,-14.661,1,0.0311,0.748,0.0,0.103,0.298,123.899,1
4105,0.482,0.54,10,-5.892,1,0.0326,0.589,0.0,0.107,0.124,129.609,1
4106,0.574,0.485,8,-7.313,1,0.036,0.613,0.0,0.15,0.28,81.03,1
4107,0.572,0.341,8,-14.288,1,0.0336,0.136,0.000208,0.115,0.266,136.492,1
4108,0.717,0.791,0,-6.385,1,0.0279,0.00379,0.000679,0.0894,0.664,111.432,2
4109,0.425,0.582,7,-5.948,1,0.0292,0.505,4.04e-06,0.168,0.808,135.941,4
4110,0.489,0.462,4,-13.498,1,0.0276,0.155,0.0,0.0615,0.964,93.025,2
4111,0.544,0.598,10,-7.181,1,0.0285,0.131,0.0,0.146,0.16,140.499,4
4112,0.584,0.429,1,-8.11,1,0.0261,0.18,0.0,0.0871,0.217,82.31,1
4113,0.578,0.554,0,-6.482,1,0.0256,0.0972,5.59e-06,0.538,0.446,83.51,5
4114,0.428,0.644,8,-7.582,1,0.0628,0.205,0.0,0.119,0.113,129.432,4
4115,0.544,0.473,7,-5.875,1,0.0297,0.163,0.0,0.112,0.0574,120.459,1
4116,0.686,0.647,8,-4.242,1,0.0577,0.0845,8.69e-06,0.103,0.59,98.01,8
4117,0.497,0.147,9,-17.056,1,0.0331,0.828,1.13e-06,0.121,0.189,61.99,1
4118,0.651,0.414,5,-7.704,1,0.0252,0.065,0.0,0.105,0.277,143.714,4
4119,0.484,0.469,3,-7.35,0,0.0257,0.489,9.58e-05,0.291,0.307,169.678,4
4120,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,8
4121,0.422,0.307,10,-15.559,1,0.0339,0.506,1.36e-05,0.0951,0.258,119.812,1
4122,0.517,0.752,7,-4.864,1,0.0269,0.0212,2.15e-05,0.194,0.336,99.986,8
4123,0.649,0.712,3,-9.878,1,0.0342,0.0313,1.18e-05,0.291,0.779,121.041,2
4124,0.688,0.715,0,-8.095,1,0.0265,0.296,0.000122,0.067,0.933,103.976,2
4125,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,7
4126,0.608,0.451,5,-10.204,0,0.0292,0.539,0.0,0.0475,0.37,75.398,1
4127,0.652,0.292,0,-9.603,0,0.0467,0.619,0.0,0.174,0.304,116.109,1
4128,0.431,0.417,10,-10.049,1,0.0259,0.754,0.0,0.119,0.246,95.958,1
4129,0.633,0.426,6,-10.552,1,0.0317,0.184,0.0,0.321,0.324,128.569,4
4130,0.783,0.573,7,-8.521,1,0.0462,0.177,8.5e-05,0.043,0.789,122.744,8
4131,0.8,0.526,5,-9.611,0,0.0546,0.655,1.63e-06,0.0844,0.845,121.918,7
4132,0.673,0.286,8,-14.643,1,0.0313,0.294,0.0,0.086,0.199,120.117,1
4133,0.381,0.286,2,-13.107,1,0.0287,0.453,1.48e-06,0.109,0.315,130.767,1
4134,0.671,0.514,1,-13.561,0,0.0239,0.0921,1.53e-05,0.137,0.803,100.771,7
4135,0.639,0.548,5,-5.582,1,0.0278,0.488,0.0,0.0927,0.476,122.952,8
4136,0.437,0.167,8,-13.304,1,0.0308,0.752,0.000202,0.125,0.228,123.324,1
4137,0.766,0.672,11,-7.054,1,0.0282,0.0452,5e-05,0.0298,0.645,88.625,8
4138,0.747,0.533,9,-12.165,1,0.0554,0.1,0.0,0.0344,0.875,112.987,8
4139,0.488,0.796,6,-4.708,1,0.0378,0.197,0.0,0.154,0.579,86.026,8
4140,0.863,0.726,9,-6.649,1,0.0494,0.415,0.0299,0.0735,0.93,132.574,8
4141,0.436,0.53,6,-6.088,1,0.0331,0.354,0.0,0.116,0.24,141.791,4
4142,0.504,0.728,10,-5.699,0,0.0234,0.36,0.0,0.159,0.683,89.255,7
4143,0.599,0.537,2,-8.345,1,0.0272,0.397,3.05e-06,0.0691,0.339,91.28,1
4144,0.637,0.542,9,-8.173,1,0.0356,0.765,0.0,0.302,0.38,105.322,1
4145,0.383,0.488,9,-7.217,1,0.0327,0.16,2.2e-06,0.115,0.166,135.439,4
4146,0.621,0.417,9,-10.295,0,0.0314,0.703,5.65e-05,0.0911,0.489,80.994,1
4147,0.581,0.509,11,-10.9,1,0.0528,0.488,0.0,0.0703,0.363,77.255,1
4148,0.589,0.381,10,-13.268,1,0.0401,0.71,0.00109,0.0608,0.468,163.891,4
4149,0.644,0.447,2,-11.071,1,0.0367,0.819,6.84e-05,0.184,0.356,105.699,1
4150,0.694,0.746,3,-6.001,1,0.0282,0.335,0.0,0.0957,0.769,125.928,2
4151,0.664,0.438,0,-10.377,1,0.0399,0.2,0.0,0.38,0.177,131.968,2
4152,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,2
4153,0.569,0.591,8,-7.399,1,0.0307,0.165,6.65e-06,0.132,0.431,130.868,8
4154,0.57,0.404,8,-13.761,1,0.0361,0.501,0.668,0.104,0.312,125.201,0
4155,0.548,0.306,6,-14.479,1,0.029,0.448,1.37e-05,0.0959,0.221,115.31,1
4156,0.606,0.532,7,-6.759,1,0.0256,0.403,0.000904,0.356,0.327,130.945,4
4157,0.612,0.77,2,-6.818,1,0.028,0.00997,2.28e-06,0.0758,0.58,115.005,2
4158,0.517,0.311,3,-9.482,0,0.0293,0.381,1.25e-06,0.0885,0.125,124.182,1
4159,0.803,0.826,9,-5.598,1,0.0609,0.0965,4.9e-06,0.0434,0.856,119.996,8
4160,0.63,0.827,6,-6.079,1,0.0308,0.0535,8.85e-05,0.103,0.806,125.06,8
4161,0.595,0.439,5,-12.869,1,0.0643,0.277,0.0,0.18,0.693,88.335,8
4162,0.514,0.462,11,-13.726,1,0.0336,0.539,0.0,0.0611,0.676,72.676,1
4163,0.471,0.388,3,-10.649,1,0.0297,0.39,0.0,0.151,0.297,164.149,4
4164,0.596,0.546,2,-6.251,1,0.0267,0.633,0.00381,0.0707,0.255,131.123,1
4165,0.413,0.446,4,-8.798,1,0.0292,0.355,2.38e-05,0.138,0.226,127.979,1
4166,0.666,0.303,11,-11.028,0,0.0356,0.841,0.000711,0.0971,0.342,81.923,1
4167,0.517,0.457,8,-6.934,1,0.0287,0.239,0.000493,0.115,0.0719,64.488,1
4168,0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,1
4169,0.575,0.48,0,-9.216,1,0.0308,0.574,0.0,0.176,0.68,104.972,2
4170,0.614,0.366,3,-10.925,1,0.0325,0.589,5.8e-05,0.089,0.304,136.388,1
4171,0.623,0.722,8,-5.612,1,0.0321,0.322,0.0,0.159,0.653,138.357,8
4172,0.631,0.924,0,-3.834,1,0.0612,0.0544,0.0491,0.152,0.656,127.891,2
4173,0.555,0.584,5,-8.683,1,0.0296,0.55,7.18e-06,0.328,0.268,139.816,4
4174,0.488,0.421,1,-9.328,1,0.0269,0.161,0.000107,0.0925,0.087,127.421,1
4175,0.492,0.408,8,-9.775,1,0.0274,0.671,0.000152,0.131,0.171,117.668,1
4176,0.639,0.375,10,-11.148,1,0.0277,0.264,0.000546,0.0872,0.116,126.421,1
4177,0.629,0.265,9,-14.887,1,0.0335,0.655,1.58e-05,0.0836,0.209,131.214,1
4178,0.25,0.136,10,-12.162,1,0.037,0.673,0.000157,0.107,0.0981,118.086,1
4179,0.642,0.448,5,-10.417,0,0.0259,0.492,1.68e-05,0.0646,0.285,137.832,1
4180,0.375,0.556,11,-7.196,1,0.041,0.4,0.0,0.0956,0.397,111.827,8
4181,0.808,0.789,2,-6.805,1,0.0715,0.201,0.000128,0.0406,0.842,116.006,2
4182,0.637,0.512,8,-8.25,1,0.033,0.366,0.0,0.118,0.179,116.682,1
4183,0.627,0.913,7,-7.216,1,0.0482,0.168,0.00036,0.98,0.566,105.013,5
4184,0.713,0.814,7,-7.425,1,0.0255,0.172,0.000378,0.284,0.805,103.677,8
4185,0.738,0.563,11,-13.523,1,0.0336,0.375,1.74e-06,0.0547,0.739,114.039,8
4186,0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,2
4187,0.703,0.766,8,-3.485,1,0.0918,0.271,0.0,0.117,0.555,92.001,8
4188,0.533,0.785,2,-5.191,0,0.0395,0.147,0.0,0.414,0.554,110.063,7
4189,0.516,0.32,2,-10.487,1,0.0303,0.627,0.0,0.144,0.131,107.894,1
4190,0.613,0.54,1,-6.881,1,0.0314,0.306,0.0,0.103,0.188,119.988,2
4191,0.631,0.354,5,-9.471,0,0.026,0.122,0.0,0.253,0.685,105.0,7
4192,0.523,0.366,10,-14.069,1,0.0331,0.498,0.0,0.094,0.291,142.814,1
4193,0.51,0.867,1,-3.436,1,0.034,0.0778,0.0,0.07,0.43,127.19,2
4194,0.68,0.701,0,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,2
4195,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,2
4196,0.579,0.433,5,-10.826,1,0.0471,0.776,0.00307,0.232,0.708,105.508,1
4197,0.704,0.557,4,-12.813,1,0.0316,0.175,0.00231,0.0631,0.777,113.194,2
4198,0.512,0.638,2,-6.397,1,0.0292,0.559,7.65e-05,0.237,0.419,84.239,1
4199,0.308,0.305,10,-10.669,1,0.0309,0.809,9.55e-05,0.096,0.145,125.243,1
4200,0.301,0.539,10,-9.732,1,0.0345,0.261,0.213,0.112,0.156,160.544,4
4201,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,8
4202,0.484,0.371,1,-13.683,1,0.0365,0.603,1.17e-06,0.134,0.567,140.68,1
4203,0.524,0.391,4,-9.285,1,0.0291,0.732,0.0,0.11,0.201,119.923,1
4204,0.395,0.376,1,-10.34,0,0.031,0.339,0.0,0.109,0.135,125.01,1
4205,0.302,0.28,9,-9.457,1,0.0365,0.837,3.22e-06,0.0877,0.107,133.908,1
4206,0.559,0.51,2,-7.321,1,0.0275,0.589,0.0,0.0892,0.279,123.81,1
4207,0.533,0.494,0,-6.835,1,0.0333,0.556,0.0,0.187,0.229,152.992,4
4208,0.66,0.502,5,-7.715,1,0.0365,0.617,4.13e-06,0.047,0.254,100.159,1
4209,0.487,0.687,7,-5.665,1,0.05,0.16,0.0,0.379,0.494,146.025,4
4210,0.539,0.59,8,-6.437,1,0.0316,0.71,0.00378,0.266,0.329,140.257,4
4211,0.514,0.848,7,-4.204,1,0.0469,0.0183,1.58e-05,0.363,0.503,123.053,8
4212,0.688,0.621,8,-5.58,1,0.0373,0.0224,8.28e-06,0.14,0.427,101.981,8
4213,0.635,0.545,11,-7.434,0,0.0437,0.703,1.07e-05,0.136,0.375,130.062,7
4214,0.25,0.253,2,-13.568,1,0.0327,0.78,0.000849,0.14,0.103,119.399,1
4215,0.573,0.719,5,-5.502,1,0.026,0.572,0.000555,0.332,0.548,99.349,8
4216,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,7
4217,0.557,0.512,1,-8.559,1,0.0301,0.402,0.0,0.086,0.301,128.228,1
4218,0.529,0.741,3,-5.661,1,0.0268,0.116,1.22e-06,0.0736,0.455,100.008,2
4219,0.518,0.47,1,-8.692,1,0.0273,0.0665,1.24e-05,0.0792,0.247,131.214,4
4220,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,4
4221,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,8
4222,0.804,0.801,0,-4.892,1,0.0305,0.275,3.29e-05,0.215,0.826,98.12,2
4223,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,4
4224,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822,4
4225,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.786,153.119,7
4226,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,4
4227,0.661,0.659,5,-7.104,0,0.0355,0.121,0.0,0.245,0.708,103.878,7
4228,0.635,0.712,8,-4.998,1,0.0283,0.0811,0.0,0.322,0.423,91.024,8
4229,0.491,0.606,0,-6.017,1,0.026,0.0937,0.0,0.268,0.33,144.073,4
4230,0.282,0.255,1,-10.293,1,0.0295,0.608,0.00615,0.0953,0.0416,99.134,1
4231,0.59,0.467,1,-8.385,1,0.0386,0.356,0.0,0.111,0.291,127.17,2
